namespace,schema_sha256,quiz_task_uuid,task_url,tua_uuid,article_batch_name,article_number,article_filename,article_sha256,article_text_length,destination,task_redundancy,taskrun_count,quiz_taskrun_uuid,contributor_uuid,created,finish_time,elapsed_seconds,topic_name,question_label,question_text,answer_label,answer_content,answer_uuid,submitted_tua_uuid,answer_text,case_number,highlight_count,start_pos,end_pos,target_text
Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,bdd80524-b482-4f27-9ac4-cf371f5893dd,https://pe.goodlylabs.org/project/Covid_Probabilityv1/task/2838,75596826-e944-437c-9d18-71d79ae07adb,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,18,437cae5d-9c09-4cd5-97be-e3c814205742,e0834165-64cc-41e5-994f-9be97a16ef93,2020-03-22 21:21:51.444276,2020-03-22 21:23:50.903611,119.459335,Probability Specialist,T1.Q1,Does the text make any claims with great confidence? Highlight the relevant part.,T1.Q1.A3,No,93f9e87c-fc74-48b2-9f74-523a705c0f2d,b9999d96-9aa8-4b3f-9c56-23488f346c41,No,0,0,0,0,
Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,bdd80524-b482-4f27-9ac4-cf371f5893dd,https://pe.goodlylabs.org/project/Covid_Probabilityv1/task/2838,75596826-e944-437c-9d18-71d79ae07adb,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,18,437cae5d-9c09-4cd5-97be-e3c814205742,e0834165-64cc-41e5-994f-9be97a16ef93,2020-03-22 21:21:51.444276,2020-03-22 21:23:50.903611,119.459335,Probability Specialist,T1.Q5,"Does the text acknowledge that their favored theory is in any way uncertain? If so, highlight the relevant section.",T1.Q5.A1,"Yes, explicitly",3adf818c-86cd-457b-8a4e-3d737aa3a659,07a0b8f7-6c51-4498-8a0c-a26ee52c42fc,"Yes, explicitly",1,1,1326,1343,likely candidates
Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,bdd80524-b482-4f27-9ac4-cf371f5893dd,https://pe.goodlylabs.org/project/Covid_Probabilityv1/task/2838,75596826-e944-437c-9d18-71d79ae07adb,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,18,437cae5d-9c09-4cd5-97be-e3c814205742,e0834165-64cc-41e5-994f-9be97a16ef93,2020-03-22 21:21:51.444276,2020-03-22 21:23:50.903611,119.459335,Probability Specialist,T1.Q6,Are any numbers given?,T1.Q6.A1,No,9641a3b1-9b19-46f9-b1f7-80b79bf5d6a1,755c3a50-7ecf-4645-bba3-774dd52d7638,No,0,0,0,0,
Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,bdd80524-b482-4f27-9ac4-cf371f5893dd,https://pe.goodlylabs.org/project/Covid_Probabilityv1/task/2838,75596826-e944-437c-9d18-71d79ae07adb,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,18,437cae5d-9c09-4cd5-97be-e3c814205742,e0834165-64cc-41e5-994f-9be97a16ef93,2020-03-22 21:21:51.444276,2020-03-22 21:23:50.903611,119.459335,Probability Specialist,T1.Q11,Does the text acknowledge that additional evidence might shift our understanding of the topics discussed in the article?,T1.Q11.A1,"Yes, explicitly",e4d73e62-c565-44d2-899a-3117d38c101e,4b4911bd-877f-4ffc-a049-95fa718fd3f1,"Yes, explicitly",1,1,1377,1512,"but other pathogens, such as the severe acute respiratory syndrome coronavirus and some influenza strains will have the same properties"
Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,bdd80524-b482-4f27-9ac4-cf371f5893dd,https://pe.goodlylabs.org/project/Covid_Probabilityv1/task/2838,75596826-e944-437c-9d18-71d79ae07adb,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,18,437cae5d-9c09-4cd5-97be-e3c814205742,e0834165-64cc-41e5-994f-9be97a16ef93,2020-03-22 21:21:51.444276,2020-03-22 21:23:50.903611,119.459335,Probability Specialist,T1.Q12,Does the text acknowledge the possibility of additional evidence that would... (check all that apply):,T1.Q12.A3,Add evidence to the claim,3cad88f8-4cb5-4242-9560-ca443542eb90,09988604-9727-4505-9fb2-c75eea321baf,Add evidence to the claim,1,2,1377,1396,but other pathogens
Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,bdd80524-b482-4f27-9ac4-cf371f5893dd,https://pe.goodlylabs.org/project/Covid_Probabilityv1/task/2838,75596826-e944-437c-9d18-71d79ae07adb,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,18,437cae5d-9c09-4cd5-97be-e3c814205742,e0834165-64cc-41e5-994f-9be97a16ef93,2020-03-22 21:21:51.444276,2020-03-22 21:23:50.903611,119.459335,Probability Specialist,T1.Q12,Does the text acknowledge the possibility of additional evidence that would... (check all that apply):,T1.Q12.A3,Add evidence to the claim,3cad88f8-4cb5-4242-9560-ca443542eb90,09988604-9727-4505-9fb2-c75eea321baf,Add evidence to the claim,1,2,1483,1512,will have the same properties
Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,bdd80524-b482-4f27-9ac4-cf371f5893dd,https://pe.goodlylabs.org/project/Covid_Probabilityv1/task/2838,75596826-e944-437c-9d18-71d79ae07adb,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,18,437cae5d-9c09-4cd5-97be-e3c814205742,e0834165-64cc-41e5-994f-9be97a16ef93,2020-03-22 21:21:51.444276,2020-03-22 21:23:50.903611,119.459335,Probability Specialist,T1.Q13,"How difficult was this task for you, on the whole?",T1.Q13.A3,3,4b1bcfd1-d43c-4de7-af2c-3840c55330f3,1bb46eb5-ffcf-4873-9959-76619340aec9,3,0,0,0,0,
Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,bdd80524-b482-4f27-9ac4-cf371f5893dd,https://pe.goodlylabs.org/project/Covid_Probabilityv1/task/2838,75596826-e944-437c-9d18-71d79ae07adb,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,18,437cae5d-9c09-4cd5-97be-e3c814205742,e0834165-64cc-41e5-994f-9be97a16ef93,2020-03-22 21:21:51.444276,2020-03-22 21:23:50.903611,119.459335,Probability Specialist,T1.Q14,"How confident are you about your answers, on the whole?",T1.Q14.A9,9,479fc9ac-bf76-4c42-84bd-a627516a5fdf,e244e4d8-f9d9-4798-a293-329a1803070e,9,0,0,0,0,
Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,bdd80524-b482-4f27-9ac4-cf371f5893dd,https://pe.goodlylabs.org/project/Covid_Probabilityv1/task/2838,75596826-e944-437c-9d18-71d79ae07adb,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,18,3de314df-3274-49bd-bf40-47aaf7066297,ea0c03d5-df91-40b0-8558-4b5cb433094e,2020-03-22 21:54:31.046730,2020-03-22 21:56:25.940560,114.89383,Probability Specialist,T1.Q1,Does the text make any claims with great confidence? Highlight the relevant part.,T1.Q1.A1,Yes,da7862b6-36a1-4e8b-8acd-ae75e1cd516b,7bc3c20b-a837-4771-882c-0c9517a3f3cc,Yes,1,1,1326,1332,likely
Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,bdd80524-b482-4f27-9ac4-cf371f5893dd,https://pe.goodlylabs.org/project/Covid_Probabilityv1/task/2838,75596826-e944-437c-9d18-71d79ae07adb,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,18,3de314df-3274-49bd-bf40-47aaf7066297,ea0c03d5-df91-40b0-8558-4b5cb433094e,2020-03-22 21:54:31.046730,2020-03-22 21:56:25.940560,114.89383,Probability Specialist,T1.Q2,To what extent does the confidence seem justified?,T1.Q2.A4,Slightly justified,4a477aeb-528b-48bb-865f-9789a0ebc793,a435404d-4ba6-4dab-8966-dff5473707ce,Slightly justified,0,0,0,0,
